Date,Province,Total_Cases,Total_Deaths,Total_Recovered,Total_Active_Cases,Location Level,Population,Population Density,Longitude,Latitude,Total Deaths per 100rb,Month,Year
3/16/2020,Daerah Istimewa Yogyakarta,1,0,1,0,Province,3631015,1158.9,110.4448783,-7.89450185,0,3,2020
3/17/2020,Daerah Istimewa Yogyakarta,1,0,1,0,Province,3631015,1158.9,110.4448783,-7.89450185,0,3,2020
3/17/2020,Jawa Barat,20,2,13,5,Province,45161325,1276.55,107.6037083,-6.920432083,0,3,2020
3/18/2020,Daerah Istimewa Yogyakarta,1,0,1,0,Province,3631015,1158.9,110.4448783,-7.89450185,0,3,2020
3/18/2020,Jawa Barat,24,3,15,6,Province,45161325,1276.55,107.6037083,-6.920432083,0.01,3,2020
3/19/2020,Daerah Istimewa Yogyakarta,1,0,1,0,Province,3631015,1158.9,110.4448783,-7.89450185,0,3,2020
3/19/2020,Jawa Barat,29,4,16,9,Province,45161325,1276.55,107.6037083,-6.920432083,0.01,3,2020
3/20/2020,Jawa Barat,45,8,16,21,Province,45161325,1276.55,107.6037083,-6.920432083,0.02,3,2020
3/20/2020,Daerah Istimewa Yogyakarta,2,0,2,0,Province,3631015,1158.9,110.4448783,-7.89450185,0,3,2020
3/21/2020,Jawa Barat,50,8,16,26,Province,45161325,1276.55,107.6037083,-6.920432083,0.02,3,2020
3/21/2020,Daerah Istimewa Yogyakarta,2,0,2,0,Province,3631015,1158.9,110.4448783,-7.89450185,0,3,2020
3/22/2020,Jawa Barat,53,11,17,25,Province,45161325,1276.55,107.6037083,-6.920432083,0.02,3,2020
3/22/2020,Daerah Istimewa Yogyakarta,2,0,2,0,Province,3631015,1158.9,110.4448783,-7.89450185,0,3,2020
3/23/2020,Jawa Barat,59,15,17,27,Province,45161325,1276.55,107.6037083,-6.920432083,0.03,3,2020
3/24/2020,Jawa Barat,61,17,19,25,Province,45161325,1276.55,107.6037083,-6.920432083,0.04,3,2020
3/25/2020,Jawa Tengah,48,13,16,19,Province,36364072,1108.64,110.2011149,-7.259097177,0.04,3,2020
3/25/2020,Jawa Barat,66,17,20,29,Province,45161325,1276.55,107.6037083,-6.920432083,0.04,3,2020
3/26/2020,Jawa Barat,71,18,20,33,Province,45161325,1276.55,107.6037083,-6.920432083,0.04,3,2020
3/26/2020,Jawa Tengah,52,13,17,22,Province,36364072,1108.64,110.2011149,-7.259097177,0.04,3,2020
3/26/2020,DKI Jakarta,157,63,63,31,Province,10846145,16334.31,106.8361183,-6.204698991,0.58,3,2020
3/27/2020,DKI Jakarta,231,70,69,92,Province,10846145,16334.31,106.8361183,-6.204698991,0.65,3,2020
3/27/2020,Daerah Istimewa Yogyakarta,4,2,2,0,Province,3631015,1158.9,110.4448783,-7.89450185,0.06,3,2020
3/27/2020,Jawa Tengah,60,14,18,28,Province,36364072,1108.64,110.2011149,-7.259097177,0.04,3,2020
3/27/2020,Jawa Barat,87,21,21,45,Province,45161325,1276.55,107.6037083,-6.920432083,0.05,3,2020
3/28/2020,DKI Jakarta,279,79,78,122,Province,10846145,16334.31,106.8361183,-6.204698991,0.73,3,2020
3/28/2020,Daerah Istimewa Yogyakarta,4,2,2,0,Province,3631015,1158.9,110.4448783,-7.89450185,0.06,3,2020
3/28/2020,Jawa Barat,106,24,22,60,Province,45161325,1276.55,107.6037083,-6.920432083,0.05,3,2020
3/28/2020,Jawa Tengah,75,16,20,39,Province,36364072,1108.64,110.2011149,-7.259097177,0.04,3,2020
3/29/2020,Daerah Istimewa Yogyakarta,4,2,2,0,Province,3631015,1158.9,110.4448783,-7.89450185,0.06,3,2020
3/29/2020,DKI Jakarta,331,89,78,164,Province,10846145,16334.31,106.8361183,-6.204698991,0.82,3,2020
3/29/2020,Jawa Barat,133,27,25,81,Province,45161325,1276.55,107.6037083,-6.920432083,0.06,3,2020
3/29/2020,Jawa Tengah,86,19,20,47,Province,36364072,1108.64,110.2011149,-7.259097177,0.05,3,2020
3/30/2020,Jawa Tengah,103,20,21,62,Province,36364072,1108.64,110.2011149,-7.259097177,0.05,3,2020
3/30/2020,DKI Jakarta,364,96,78,190,Province,10846145,16334.31,106.8361183,-6.204698991,0.89,3,2020
3/30/2020,Daerah Istimewa Yogyakarta,6,2,3,1,Province,3631015,1158.9,110.4448783,-7.89450185,0.06,3,2020
3/30/2020,Jawa Barat,152,30,30,92,Province,45161325,1276.55,107.6037083,-6.920432083,0.07,3,2020
3/31/2020,Daerah Istimewa Yogyakarta,11,2,3,6,Province,3631015,1158.9,110.4448783,-7.89450185,0.06,3,2020
3/31/2020,DKI Jakarta,408,106,78,224,Province,10846145,16334.31,106.8361183,-6.204698991,0.98,3,2020
3/31/2020,Jawa Barat,159,30,33,96,Province,45161325,1276.55,107.6037083,-6.920432083,0.07,3,2020
3/31/2020,Jawa Tengah,118,22,21,75,Province,36364072,1108.64,110.2011149,-7.259097177,0.06,3,2020
4/1/2020,DKI Jakarta,467,107,78,282,Province,10846145,16334.31,106.8361183,-6.204698991,0.99,4,2020
4/1/2020,Jawa Barat,179,31,35,113,Province,45161325,1276.55,107.6037083,-6.920432083,0.07,4,2020
4/1/2020,Daerah Istimewa Yogyakarta,17,2,4,11,Province,3631015,1158.9,110.4448783,-7.89450185,0.06,4,2020
4/1/2020,Jawa Tengah,137,30,37,70,Province,36364072,1108.64,110.2011149,-7.259097177,0.08,4,2020
4/2/2020,DKI Jakarta,537,112,80,345,Province,10846145,16334.31,106.8361183,-6.204698991,1.03,4,2020
4/2/2020,Jawa Barat,194,36,36,122,Province,45161325,1276.55,107.6037083,-6.920432083,0.08,4,2020
4/2/2020,Daerah Istimewa Yogyakarta,17,3,4,10,Province,3631015,1158.9,110.4448783,-7.89450185,0.08,4,2020
4/2/2020,Jawa Tengah,142,32,39,71,Province,36364072,1108.64,110.2011149,-7.259097177,0.09,4,2020
4/3/2020,Daerah Istimewa Yogyakarta,17,3,4,10,Province,3631015,1158.9,110.4448783,-7.89450185,0.08,4,2020
4/3/2020,DKI Jakarta,608,118,82,408,Province,10846145,16334.31,106.8361183,-6.204698991,1.09,4,2020
4/3/2020,Jawa Tengah,161,33,44,84,Province,36364072,1108.64,110.2011149,-7.259097177,0.09,4,2020
4/3/2020,Jawa Barat,196,37,38,121,Province,45161325,1276.55,107.6037083,-6.920432083,0.08,4,2020
4/4/2020,Daerah Istimewa Yogyakarta,22,3,4,15,Province,3631015,1158.9,110.4448783,-7.89450185,0.08,4,2020
4/4/2020,DKI Jakarta,665,126,87,452,Province,10846145,16334.31,106.8361183,-6.204698991,1.16,4,2020
4/4/2020,Jawa Barat,216,41,40,135,Province,45161325,1276.55,107.6037083,-6.920432083,0.09,4,2020
4/4/2020,Jawa Tengah,176,34,47,95,Province,36364072,1108.64,110.2011149,-7.259097177,0.09,4,2020
4/5/2020,DKI Jakarta,752,137,89,526,Province,10846145,16334.31,106.8361183,-6.204698991,1.26,4,2020
4/5/2020,Daerah Istimewa Yogyakarta,23,3,4,16,Province,3631015,1158.9,110.4448783,-7.89450185,0.08,4,2020
4/5/2020,Jawa Barat,222,43,41,138,Province,45161325,1276.55,107.6037083,-6.920432083,0.1,4,2020
4/5/2020,Jawa Tengah,179,34,47,98,Province,36364072,1108.64,110.2011149,-7.259097177,0.09,4,2020
4/6/2020,DKI Jakarta,855,144,96,615,Province,10846145,16334.31,106.8361183,-6.204698991,1.33,4,2020
4/6/2020,Daerah Istimewa Yogyakarta,26,3,5,18,Province,3631015,1158.9,110.4448783,-7.89450185,0.08,4,2020
4/6/2020,Jawa Barat,232,46,45,141,Province,45161325,1276.55,107.6037083,-6.920432083,0.1,4,2020
4/6/2020,Jawa Tengah,198,39,48,111,Province,36364072,1108.64,110.2011149,-7.259097177,0.11,4,2020
4/7/2020,DKI Jakarta,968,158,99,711,Province,10846145,16334.31,106.8361183,-6.204698991,1.46,4,2020
4/7/2020,Daerah Istimewa Yogyakarta,27,3,5,19,Province,3631015,1158.9,110.4448783,-7.89450185,0.08,4,2020
4/7/2020,Jawa Barat,308,49,47,212,Province,45161325,1276.55,107.6037083,-6.920432083,0.11,4,2020
4/7/2020,Jawa Tengah,206,39,48,119,Province,36364072,1108.64,110.2011149,-7.259097177,0.11,4,2020
4/8/2020,DKI Jakarta,1058,166,104,788,Province,10846145,16334.31,106.8361183,-6.204698991,1.53,4,2020
4/8/2020,Daerah Istimewa Yogyakarta,31,6,8,17,Province,3631015,1158.9,110.4448783,-7.89450185,0.17,4,2020
4/8/2020,Jawa Tengah,221,42,50,129,Province,36364072,1108.64,110.2011149,-7.259097177,0.12,4,2020
4/8/2020,Jawa Barat,330,54,51,225,Province,45161325,1276.55,107.6037083,-6.920432083,0.12,4,2020
4/9/2020,DKI Jakarta,1286,200,109,977,Province,10846145,16334.31,106.8361183,-6.204698991,1.84,4,2020
4/9/2020,Daerah Istimewa Yogyakarta,34,6,11,17,Province,3631015,1158.9,110.4448783,-7.89450185,0.17,4,2020
4/9/2020,Jawa Tengah,232,43,55,134,Province,36364072,1108.64,110.2011149,-7.259097177,0.12,4,2020
4/9/2020,Jawa Barat,342,60,55,227,Province,45161325,1276.55,107.6037083,-6.920432083,0.13,4,2020
4/10/2020,DKI Jakarta,1339,211,113,1015,Province,10846145,16334.31,106.8361183,-6.204698991,1.95,4,2020
4/10/2020,Daerah Istimewa Yogyakarta,37,6,14,17,Province,3631015,1158.9,110.4448783,-7.89450185,0.17,4,2020
4/10/2020,Jawa Tengah,234,43,55,136,Province,36364072,1108.64,110.2011149,-7.259097177,0.12,4,2020
4/10/2020,Jawa Barat,352,60,56,236,Province,45161325,1276.55,107.6037083,-6.920432083,0.13,4,2020
4/11/2020,Daerah Istimewa Yogyakarta,37,6,14,17,Province,3631015,1158.9,110.4448783,-7.89450185,0.17,4,2020
4/11/2020,DKI Jakarta,1529,221,120,1188,Province,10846145,16334.31,106.8361183,-6.204698991,2.04,4,2020
4/11/2020,Jawa Barat,381,64,60,257,Province,45161325,1276.55,107.6037083,-6.920432083,0.14,4,2020
4/11/2020,Jawa Tengah,241,44,55,142,Province,36364072,1108.64,110.2011149,-7.259097177,0.12,4,2020
4/12/2020,DKI Jakarta,1685,254,157,1274,Province,10846145,16334.31,106.8361183,-6.204698991,2.34,4,2020
4/12/2020,Daerah Istimewa Yogyakarta,38,6,19,13,Province,3631015,1158.9,110.4448783,-7.89450185,0.17,4,2020
4/12/2020,Jawa Barat,398,68,62,268,Province,45161325,1276.55,107.6037083,-6.920432083,0.15,4,2020
4/12/2020,Jawa Tengah,298,45,56,197,Province,36364072,1108.64,110.2011149,-7.259097177,0.12,4,2020
4/13/2020,DKI Jakarta,1820,261,158,1401,Province,10846145,16334.31,106.8361183,-6.204698991,2.41,4,2020
4/13/2020,Daerah Istimewa Yogyakarta,54,6,19,29,Province,3631015,1158.9,110.4448783,-7.89450185,0.17,4,2020
4/13/2020,Jawa Tengah,311,46,59,206,Province,36364072,1108.64,110.2011149,-7.259097177,0.13,4,2020
4/13/2020,Jawa Barat,457,71,63,323,Province,45161325,1276.55,107.6037083,-6.920432083,0.16,4,2020
4/14/2020,DKI Jakarta,1942,271,158,1513,Province,10846145,16334.31,106.8361183,-6.204698991,2.5,4,2020
4/14/2020,Daerah Istimewa Yogyakarta,59,6,23,30,Province,3631015,1158.9,110.4448783,-7.89450185,0.17,4,2020
4/14/2020,Jawa Barat,461,72,68,321,Province,45161325,1276.55,107.6037083,-6.920432083,0.16,4,2020
4/14/2020,Jawa Tengah,392,47,62,283,Province,36364072,1108.64,110.2011149,-7.259097177,0.13,4,2020
4/15/2020,DKI Jakarta,2085,280,178,1627,Province,10846145,16334.31,106.8361183,-6.204698991,2.58,4,2020
4/15/2020,Daerah Istimewa Yogyakarta,60,6,23,31,Province,3631015,1158.9,110.4448783,-7.89450185,0.17,4,2020
4/15/2020,Jawa Barat,491,72,70,349,Province,45161325,1276.55,107.6037083,-6.920432083,0.16,4,2020
4/15/2020,Jawa Tengah,417,49,64,304,Province,36364072,1108.64,110.2011149,-7.259097177,0.13,4,2020
4/16/2020,DKI Jakarta,2259,281,178,1800,Province,10846145,16334.31,106.8361183,-6.204698991,2.59,4,2020
4/16/2020,Daerah Istimewa Yogyakarta,61,6,23,32,Province,3631015,1158.9,110.4448783,-7.89450185,0.17,4,2020
4/16/2020,Jawa Barat,498,73,83,342,Province,45161325,1276.55,107.6037083,-6.920432083,0.16,4,2020
4/16/2020,Jawa Tengah,432,52,68,312,Province,36364072,1108.64,110.2011149,-7.259097177,0.14,4,2020
4/17/2020,DKI Jakarta,2429,288,213,1928,Province,10846145,16334.31,106.8361183,-6.204698991,2.66,4,2020
4/17/2020,Daerah Istimewa Yogyakarta,62,7,26,29,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/17/2020,Jawa Barat,540,77,100,363,Province,45161325,1276.55,107.6037083,-6.920432083,0.17,4,2020
4/17/2020,Jawa Tengah,446,56,84,306,Province,36364072,1108.64,110.2011149,-7.259097177,0.15,4,2020
4/18/2020,DKI Jakarta,2530,295,214,2021,Province,10846145,16334.31,106.8361183,-6.204698991,2.72,4,2020
4/18/2020,Daerah Istimewa Yogyakarta,65,7,28,30,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/18/2020,Jawa Tengah,484,56,91,337,Province,36364072,1108.64,110.2011149,-7.259097177,0.15,4,2020
4/18/2020,Jawa Barat,551,77,104,370,Province,45161325,1276.55,107.6037083,-6.920432083,0.17,4,2020
4/19/2020,DKI Jakarta,2643,298,239,2106,Province,10846145,16334.31,106.8361183,-6.204698991,2.75,4,2020
4/19/2020,Daerah Istimewa Yogyakarta,66,7,29,30,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/19/2020,Jawa Barat,601,78,117,406,Province,45161325,1276.55,107.6037083,-6.920432083,0.17,4,2020
4/19/2020,Jawa Tengah,508,58,91,359,Province,36364072,1108.64,110.2011149,-7.259097177,0.16,4,2020
4/20/2020,DKI Jakarta,2717,303,246,2168,Province,10846145,16334.31,106.8361183,-6.204698991,2.79,4,2020
4/20/2020,Daerah Istimewa Yogyakarta,68,7,29,32,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/20/2020,Jawa Barat,608,82,122,404,Province,45161325,1276.55,107.6037083,-6.920432083,0.18,4,2020
4/20/2020,Jawa Tengah,515,60,98,357,Province,36364072,1108.64,110.2011149,-7.259097177,0.16,4,2020
4/21/2020,Daerah Istimewa Yogyakarta,71,7,32,32,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/21/2020,Jawa Barat,616,88,146,382,Province,45161325,1276.55,107.6037083,-6.920432083,0.19,4,2020
4/21/2020,DKI Jakarta,2900,305,305,2290,Province,10846145,16334.31,106.8361183,-6.204698991,2.81,4,2020
4/21/2020,Jawa Tengah,619,62,100,457,Province,36364072,1108.64,110.2011149,-7.259097177,0.17,4,2020
4/22/2020,DKI Jakarta,3010,306,313,2391,Province,10846145,16334.31,106.8361183,-6.204698991,2.82,4,2020
4/22/2020,Daerah Istimewa Yogyakarta,74,7,37,30,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/22/2020,Jawa Barat,620,89,149,382,Province,45161325,1276.55,107.6037083,-6.920432083,0.2,4,2020
4/22/2020,Jawa Tengah,659,64,110,485,Province,36364072,1108.64,110.2011149,-7.259097177,0.18,4,2020
4/23/2020,Daerah Istimewa Yogyakarta,75,7,38,30,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/23/2020,DKI Jakarta,3132,306,317,2509,Province,10846145,16334.31,106.8361183,-6.204698991,2.82,4,2020
4/23/2020,Jawa Barat,638,93,163,382,Province,45161325,1276.55,107.6037083,-6.920432083,0.21,4,2020
4/23/2020,Jawa Tengah,727,66,121,540,Province,36364072,1108.64,110.2011149,-7.259097177,0.18,4,2020
4/24/2020,DKI Jakarta,3210,306,318,2586,Province,10846145,16334.31,106.8361183,-6.204698991,2.82,4,2020
4/24/2020,Daerah Istimewa Yogyakarta,76,7,38,31,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/24/2020,Jawa Barat,709,95,167,447,Province,45161325,1276.55,107.6037083,-6.920432083,0.21,4,2020
4/24/2020,Jawa Tengah,768,70,125,573,Province,36364072,1108.64,110.2011149,-7.259097177,0.19,4,2020
4/25/2020,DKI Jakarta,3288,325,325,2638,Province,10846145,16334.31,106.8361183,-6.204698991,3,4,2020
4/25/2020,Daerah Istimewa Yogyakarta,78,7,38,33,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/25/2020,Jawa Barat,727,95,173,459,Province,45161325,1276.55,107.6037083,-6.920432083,0.21,4,2020
4/25/2020,Jawa Tengah,820,72,136,612,Province,36364072,1108.64,110.2011149,-7.259097177,0.2,4,2020
4/26/2020,DKI Jakarta,3392,332,326,2734,Province,10846145,16334.31,106.8361183,-6.204698991,3.06,4,2020
4/26/2020,Daerah Istimewa Yogyakarta,81,7,38,36,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/26/2020,Jawa Tengah,858,72,139,647,Province,36364072,1108.64,110.2011149,-7.259097177,0.2,4,2020
4/26/2020,Jawa Barat,737,95,175,467,Province,45161325,1276.55,107.6037083,-6.920432083,0.21,4,2020
4/27/2020,Daerah Istimewa Yogyakarta,82,7,40,35,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/27/2020,DKI Jakarta,3458,345,327,2786,Province,10846145,16334.31,106.8361183,-6.204698991,3.18,4,2020
4/27/2020,Jawa Barat,771,96,183,492,Province,45161325,1276.55,107.6037083,-6.920432083,0.21,4,2020
4/27/2020,Jawa Tengah,880,74,152,654,Province,36364072,1108.64,110.2011149,-7.259097177,0.2,4,2020
4/28/2020,DKI Jakarta,3582,349,349,2884,Province,10846145,16334.31,106.8361183,-6.204698991,3.22,4,2020
4/28/2020,Daerah Istimewa Yogyakarta,92,7,41,44,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/28/2020,Jawa Tengah,902,75,165,662,Province,36364072,1108.64,110.2011149,-7.259097177,0.21,4,2020
4/28/2020,Jawa Barat,772,97,191,484,Province,45161325,1276.55,107.6037083,-6.920432083,0.21,4,2020
4/29/2020,Daerah Istimewa Yogyakarta,93,7,44,42,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/29/2020,DKI Jakarta,3692,349,424,2919,Province,10846145,16334.31,106.8361183,-6.204698991,3.22,4,2020
4/29/2020,Jawa Barat,792,97,204,491,Province,45161325,1276.55,107.6037083,-6.920432083,0.21,4,2020
4/29/2020,Jawa Tengah,943,78,173,692,Province,36364072,1108.64,110.2011149,-7.259097177,0.21,4,2020
4/30/2020,Daerah Istimewa Yogyakarta,94,7,44,43,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,4,2020
4/30/2020,DKI Jakarta,3798,349,470,2979,Province,10846145,16334.31,106.8361183,-6.204698991,3.22,4,2020
4/30/2020,Jawa Barat,793,102,232,459,Province,45161325,1276.55,107.6037083,-6.920432083,0.23,4,2020
4/30/2020,Jawa Tengah,962,79,186,697,Province,36364072,1108.64,110.2011149,-7.259097177,0.22,4,2020
4/30/2020,Jawa Timur,1004,208,736,60,Province,40479023,846.78,112.7329414,-7.723345579,0.51,4,2020
5/1/2020,DKI Jakarta,3933,353,472,3108,Province,10846145,16334.31,106.8361183,-6.204698991,3.25,5,2020
5/1/2020,Daerah Istimewa Yogyakarta,103,7,49,47,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/1/2020,Jawa Barat,794,106,236,452,Province,45161325,1276.55,107.6037083,-6.920432083,0.23,5,2020
5/1/2020,Jawa Tengah,990,82,197,711,Province,36364072,1108.64,110.2011149,-7.259097177,0.23,5,2020
5/1/2020,Jawa Timur,1087,213,769,105,Province,40479023,846.78,112.7329414,-7.723345579,0.53,5,2020
5/2/2020,DKI Jakarta,4025,370,496,3159,Province,10846145,16334.31,106.8361183,-6.204698991,3.41,5,2020
5/2/2020,Daerah Istimewa Yogyakarta,113,7,49,57,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/2/2020,Jawa Tengah,1018,83,207,728,Province,36364072,1108.64,110.2011149,-7.259097177,0.23,5,2020
5/2/2020,Jawa Timur,1094,223,815,56,Province,40479023,846.78,112.7329414,-7.723345579,0.55,5,2020
5/2/2020,Jawa Barat,826,108,240,478,Province,45161325,1276.55,107.6037083,-6.920432083,0.24,5,2020
5/3/2020,DKI Jakarta,4154,375,608,3171,Province,10846145,16334.31,106.8361183,-6.204698991,3.46,5,2020
5/3/2020,Daerah Istimewa Yogyakarta,114,7,49,58,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/3/2020,Jawa Barat,837,109,246,482,Province,45161325,1276.55,107.6037083,-6.920432083,0.24,5,2020
5/3/2020,Jawa Tengah,1034,84,218,732,Province,36364072,1108.64,110.2011149,-7.259097177,0.23,5,2020
5/3/2020,Jawa Timur,1171,229,824,118,Province,40479023,846.78,112.7329414,-7.723345579,0.57,5,2020
5/4/2020,DKI Jakarta,4234,383,611,3240,Province,10846145,16334.31,106.8361183,-6.204698991,3.53,5,2020
5/4/2020,Daerah Istimewa Yogyakarta,114,7,53,54,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/4/2020,Jawa Barat,1016,111,258,647,Province,45161325,1276.55,107.6037083,-6.920432083,0.25,5,2020
5/4/2020,Jawa Tengah,1061,84,228,749,Province,36364072,1108.64,110.2011149,-7.259097177,0.23,5,2020
5/4/2020,Jawa Timur,1184,237,831,116,Province,40479023,846.78,112.7329414,-7.723345579,0.59,5,2020
5/5/2020,DKI Jakarta,4366,384,677,3305,Province,10846145,16334.31,106.8361183,-6.204698991,3.54,5,2020
5/5/2020,Daerah Istimewa Yogyakarta,120,7,54,59,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/5/2020,Jawa Barat,1056,112,262,682,Province,45161325,1276.55,107.6037083,-6.920432083,0.25,5,2020
5/5/2020,Jawa Tengah,1112,84,250,778,Province,36364072,1108.64,110.2011149,-7.259097177,0.23,5,2020
5/5/2020,Jawa Timur,1225,244,852,129,Province,40479023,846.78,112.7329414,-7.723345579,0.6,5,2020
5/6/2020,Banten,440,64,363,13,Province,10722374,1109.64,106.1090043,-6.456736388,0.6,5,2020
5/6/2020,DKI Jakarta,4472,389,714,3369,Province,10846145,16334.31,106.8361183,-6.204698991,3.59,5,2020
5/6/2020,Daerah Istimewa Yogyakarta,121,7,59,55,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/6/2020,Jawa Timur,1273,257,863,153,Province,40479023,846.78,112.7329414,-7.723345579,0.63,5,2020
5/6/2020,Jawa Barat,1062,114,273,675,Province,45161325,1276.55,107.6037083,-6.920432083,0.25,5,2020
5/6/2020,Jawa Tengah,1166,85,285,796,Province,36364072,1108.64,110.2011149,-7.259097177,0.23,5,2020
5/7/2020,Banten,440,64,366,10,Province,10722374,1109.64,106.1090043,-6.456736388,0.6,5,2020
5/7/2020,DKI Jakarta,4554,397,718,3439,Province,10846145,16334.31,106.8361183,-6.204698991,3.66,5,2020
5/7/2020,Daerah Istimewa Yogyakarta,136,7,60,69,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/7/2020,Jawa Tengah,1181,86,308,787,Province,36364072,1108.64,110.2011149,-7.259097177,0.24,5,2020
5/7/2020,Jawa Timur,1307,271,872,164,Province,40479023,846.78,112.7329414,-7.723345579,0.67,5,2020
5/7/2020,Jawa Barat,1105,114,283,708,Province,45161325,1276.55,107.6037083,-6.920432083,0.25,5,2020
5/8/2020,Banten,460,65,373,22,Province,10722374,1109.64,106.1090043,-6.456736388,0.61,5,2020
5/8/2020,DKI Jakarta,4650,398,718,3534,Province,10846145,16334.31,106.8361183,-6.204698991,3.67,5,2020
5/8/2020,Daerah Istimewa Yogyakarta,142,7,60,75,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/8/2020,Jawa Barat,1713,116,288,1309,Province,45161325,1276.55,107.6037083,-6.920432083,0.26,5,2020
5/8/2020,Jawa Tengah,1226,86,347,793,Province,36364072,1108.64,110.2011149,-7.259097177,0.24,5,2020
5/8/2020,Jawa Timur,1337,290,918,129,Province,40479023,846.78,112.7329414,-7.723345579,0.72,5,2020
5/9/2020,DKI Jakarta,4748,401,723,3624,Province,10846145,16334.31,106.8361183,-6.204698991,3.7,5,2020
5/9/2020,Daerah Istimewa Yogyakarta,145,7,62,76,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/9/2020,Jawa Barat,1748,119,315,1314,Province,45161325,1276.55,107.6037083,-6.920432083,0.26,5,2020
5/9/2020,Banten,482,66,378,38,Province,10722374,1109.64,106.1090043,-6.456736388,0.62,5,2020
5/9/2020,Jawa Tengah,1257,88,364,805,Province,36364072,1108.64,110.2011149,-7.259097177,0.24,5,2020
5/9/2020,Jawa Timur,1495,302,981,212,Province,40479023,846.78,112.7329414,-7.723345579,0.75,5,2020
5/10/2020,Banten,492,66,385,41,Province,10722374,1109.64,106.1090043,-6.456736388,0.62,5,2020
5/10/2020,Daerah Istimewa Yogyakarta,152,7,62,83,Province,3631015,1158.9,110.4448783,-7.89450185,0.19,5,2020
5/10/2020,Jawa Barat,1751,119,321,1311,Province,45161325,1276.55,107.6037083,-6.920432083,0.26,5,2020
5/10/2020,DKI Jakarta,4873,407,772,3694,Province,10846145,16334.31,106.8361183,-6.204698991,3.75,5,2020
5/10/2020,Jawa Timur,1573,309,1029,235,Province,40479023,846.78,112.7329414,-7.723345579,0.76,5,2020
5/10/2020,Jawa Tengah,1280,89,370,821,Province,36364072,1108.64,110.2011149,-7.259097177,0.24,5,2020
5/11/2020,Banten,500,66,390,44,Province,10722374,1109.64,106.1090043,-6.456736388,0.62,5,2020
5/11/2020,DKI Jakarta,4954,413,781,3760,Province,10846145,16334.31,106.8361183,-6.204698991,3.81,5,2020
5/11/2020,Daerah Istimewa Yogyakarta,158,8,68,82,Province,3631015,1158.9,110.4448783,-7.89450185,0.22,5,2020
5/11/2020,Jawa Timur,1627,322,1099,206,Province,40479023,846.78,112.7329414,-7.723345579,0.8,5,2020
5/11/2020,Jawa Barat,1809,123,337,1349,Province,45161325,1276.55,107.6037083,-6.920432083,0.27,5,2020
5/11/2020,Jawa Tengah,1283,89,376,818,Province,36364072,1108.64,110.2011149,-7.259097177,0.24,5,2020
5/12/2020,Banten,518,66,395,57,Province,10722374,1109.64,106.1090043,-6.456736388,0.62,5,2020
5/12/2020,Daerah Istimewa Yogyakarta,168,8,68,92,Province,3631015,1158.9,110.4448783,-7.89450185,0.22,5,2020
5/12/2020,DKI Jakarta,5050,415,889,3746,Province,10846145,16334.31,106.8361183,-6.204698991,3.83,5,2020
5/12/2020,Jawa Barat,1859,123,346,1390,Province,45161325,1276.55,107.6037083,-6.920432083,0.27,5,2020
5/12/2020,Jawa Tengah,1301,91,381,829,Province,36364072,1108.64,110.2011149,-7.259097177,0.25,5,2020
5/12/2020,Jawa Timur,1738,333,1127,278,Province,40479023,846.78,112.7329414,-7.723345579,0.82,5,2020
5/13/2020,Banten,538,66,401,71,Province,10722374,1109.64,106.1090043,-6.456736388,0.62,5,2020
5/13/2020,DKI Jakarta,5230,421,985,3824,Province,10846145,16334.31,106.8361183,-6.204698991,3.88,5,2020
5/13/2020,Daerah Istimewa Yogyakarta,180,8,69,103,Province,3631015,1158.9,110.4448783,-7.89450185,0.22,5,2020
5/13/2020,Jawa Barat,1866,123,377,1366,Province,45161325,1276.55,107.6037083,-6.920432083,0.27,5,2020
